ADEC, 4.521789
GSYO, 2.484907
HIIN, 1.098612
SEDI, 6.095825
IERF, 3.044522
GHMI, 2.484907
HMRD, 0.693147
IETP, 2.772589
CDIO, 0.000000
ETHI, 7.423568
OOND, 2.833213
NVMC, 0.000000
SOJU, 1.098612
PALR, 1.098612
NICW, 2.197225
LTUO, 0.000000
PGIL, 0.000000
FMYF, 2.484907
KCLU, 1.098612
EORC, 3.951244
FJOY, 2.079442
OUBU, 2.944439
YTIL, 2.564949
GBID, 0.000000
AWNM, 1.098612
IDEY, 2.772589
RTGE, 0.000000
PIPA, 1.609438
RTVP, 0.000000
EEPI, 5.590987
ROFH, 4.644391
THDA, 4.189655
ELGE, 1.609438
WAAL, 0.000000
RURE, 1.386294
ATES, 7.487734
EGLA, 4.406719
GRON, 1.386294
FTVT, 0.000000
SECI, 2.833213
TNYB, 0.000000
EIDL, 1.609438
UGHD, 3.688879
SUME, 5.583496
CADE, 5.424950
OJIM, 1.386294
RBYY, 0.693147
STON, 6.448889
EDMY, 4.356709
IGST, 2.890372
FSTT, 1.098612
UTIF, 5.424950
TUEO, 2.995732
XTSO, 0.693147
IISN, 0.000000
HONE, 6.202536
BUTW, 5.799093
IDPO, 2.397895
RSYT, 2.484907
NEMG, 1.609438
OGYE, 1.791759
KPAN, 1.386294
LUMF, 0.693147
YMTO, 0.000000
TUSD, 1.098612
CEYA, 1.098612
ROYO, 2.079442
YOKN, 0.693147
OWGL, 1.098612
OUPM, 2.397895
EJAY, 1.609438
TSIC, 2.302585
GILD, 1.609438
YSTG, 0.000000
VALC, 2.197225
FHNO, 0.000000
KBEO, 0.000000
EENS, 5.986452
LLHU, 2.484907
AKNO, 3.178054
HAEO, 3.044522
YPLA, 5.017280
OCAS, 3.295837
LEMG, 1.098612
TNLA, 0.000000
EEEH, 0.000000
IEDB, 4.905275
XIMP, 0.693147
APHL, 1.386294
VROO, 0.000000
RUJI, 2.833213
TWIP, 1.386294
PCOS, 0.000000
BEGS, 0.693147
JOYN, 0.000000
HHIC, 0.693147
ZHAY, 0.000000
AISV, 0.693147
RETM, 1.386294
HKEM, 0.000000
CAPH, 1.386294
IESD, 4.343805
WEHA, 5.799093
TTYI, 2.397895
EMIH, 1.791759
IKAO, 0.000000
